locId,projectName,promotorName,projectCost,projectType,processType,promotorType,projectStatus,address,subDistrictCode,subDistrictName,districtCode,districtName,waterLevel,projectId,status,coordinates,centroid
1150,ISCON PLATINUM,J P ISCON PRIVATE LIMITED,5373340000,Residential/Group Housing,REG,Company,Ongoing,"Bopal Cross Road, S P Ring Road, Bopal", ,Daskroi,AHME,Ahmedabad, ,1136,SUCCESS,"[{""locId"": 9505, ""lat"": ""23.029941478865318"", ""lang"": ""72.47716204622247""}, {""locId"": 9506, ""lat"": ""23.030213006816496"", ""lang"": ""72.47589872577646""}, {""locId"": 9507, ""lat"": ""23.03002540574499"", ""lang"": ""72.47579143741586""}, {""locId"": 9508, ""lat"": ""23.030235222715575"", ""lang"": ""72.47505382993677""}, {""locId"": 9509, ""lat"": ""23.032370453312044"", ""lang"": ""72.4754673505912""}, {""locId"": 9510, ""lat"": ""23.032330959003538"", ""lang"": ""72.47593137275078""}, {""locId"": 9511, ""lat"": ""23.032113740099884"", ""lang"": ""72.47709813367226""}, {""locId"": 9512, ""lat"": ""23.0320298145206"", ""lang"": ""72.47707667600014""}, {""locId"": 9513, ""lat"": ""23.031936015281932"", ""lang"": ""72.47721883307793""}, {""locId"": 9514, ""lat"": ""23.0305037884266"", ""lang"": ""72.47705790053703""}, {""locId"": 9515, ""lat"": ""23.03038883961954"", ""lang"": ""72.47709276925423""}, {""locId"": 9516, ""lat"": ""23.030319723555845"", ""lang"": ""72.4773207570205""}, {""locId"": 9517, ""lat"": ""23.029964268954156"", ""lang"": ""72.47715714227058""}, {""locId"": 9518, ""lat"": ""23.029956863639992"", ""lang"": ""72.47716250668861""}, {""locId"": 9519, ""lat"": ""23.029939584572013"", ""lang"": ""72.47716787110664""}]","[23.0308179443419, 72.47664382348809]"
668,CELEBRITY GREENS,HAPPY HOME CORPORATION,3030080000,Residential/Group Housing,REG,Partnership Firm,Ongoing,"TP-75, FP-35, B/H AGRAWAL SCHOOL, NR. BLOSSOM, VESU ROAD, SURAT", ,Surat City,SURAT,Surat, ,1332,SUCCESS,"[{""locId"": 5342, ""lat"": ""21.130260571495114"", ""lang"": ""72.77467652976088""}, {""locId"": 5343, ""lat"": ""21.130265575227146"", ""lang"": ""72.774697987433""}, {""locId"": 5344, ""lat"": ""21.130410683382784"", ""lang"": ""72.77664527117781""}, {""locId"": 5345, ""lat"": ""21.1290646746945"", ""lang"": ""72.77685448348097""}, {""locId"": 5346, ""lat"": ""21.12894458410623"", ""lang"": ""72.77492329299025""}, {""locId"": 5347, ""lat"": ""21.130110459455434"", ""lang"": ""72.77455851256423""}, {""locId"": 5348, ""lat"": ""21.13018551549427"", ""lang"": ""72.77455851256423""}, {""locId"": 5349, ""lat"": ""21.130250564030526"", ""lang"": ""72.7746067923265""}, {""locId"": 5350, ""lat"": ""21.13027558269071"", ""lang"": ""72.77468189417891""}]","[21.129974245619632, 72.77513369738631]"
596,Sheetal Westpark Residency,MAHIKA INFRA LLP,3202980000,Residential/Group Housing,REG,Limited Liability Partnership,New Project Launch,"NR. AHMEDABAD ONE MALL, VASTRAPURVASTRAPUR", ,Ahmedabad City,AHME,Ahmedabad, ,2104,SUCCESS,"[{""locId"": 4837, ""lat"": ""23.041967782167283"", ""lang"": ""72.53051146934627""}, {""locId"": 4838, ""lat"": ""23.040809353729202"", ""lang"": ""72.53052085707782""}, {""locId"": 4839, ""lat"": ""23.040916317151986"", ""lang"": ""72.52991601894496""}, {""locId"": 4840, ""lat"": ""23.04089163477605"", ""lang"": ""72.52962097595332""}, {""locId"": 4841, ""lat"": ""23.04194803642101"", ""lang"": ""72.52978190849421""}, {""locId"": 4842, ""lat"": ""23.041987527910653"", ""lang"": ""72.5305168337643""}]","[23.0414201086927, 72.53014467726348]"
48,AGORA CITY CENTER,MANAV INFRASTRUCTURE PVT LTD,10779400000,Mixed Development,REG,Company,Ongoing,"AGORA CITY CENTRE, NEAR RATRI BAZARSAMA, SANJAYNAGAR ", ,Vadodara,VADO,Vadodara, ,2396,SUCCESS,"[{""locId"": 313, ""lat"": ""22.334320983837564"", ""lang"": ""73.19428969783235""}, {""locId"": 314, ""lat"": ""22.33445991952964"", ""lang"": ""73.19492806357789""}, {""locId"": 315, ""lat"": ""22.33443510959478"", ""lang"": ""73.19493879241395""}, {""locId"": 316, ""lat"": ""22.333358354169437"", ""lang"": ""73.19552887839723""}, {""locId"": 317, ""lat"": ""22.333318657958"", ""lang"": ""73.19554497165132""}, {""locId"": 318, ""lat"": ""22.33376027767385"", ""lang"": ""73.19638182086396""}, {""locId"": 319, ""lat"": ""22.333849593850882"", ""lang"": ""73.19664467734742""}, {""locId"": 320, ""lat"": ""22.33383966983404"", ""lang"": ""73.19666613501954""}, {""locId"": 321, ""lat"": ""22.333462556670693"", ""lang"": ""73.19702555102754""}, {""locId"": 322, ""lat"": ""22.3334526326263"", ""lang"": ""73.1970362798636""}, {""locId"": 323, ""lat"": ""22.332574351901698"", ""lang"": ""73.19703091544557""}, {""locId"": 324, ""lat"": ""22.332038875509813"", ""lang"": ""73.19564421338487""}, {""locId"": 325, ""lat"": ""22.332028951364133"", ""lang"": ""73.19560129804063""}, {""locId"": 326, ""lat"": ""22.334261866348495"", ""lang"": ""73.19423873586106""}]","[22.333511557204947, 73.1958214307662]"
3567,GAJANAN 189,SHREE RAM DEVELOPERS,2693330000,Mixed Development,REG,Partnership Firm,Ongoing,"GAJANAN 189, NR. RELIANCE PETROL PUMPVASTRAL", ,Ahmedabad City,AHME,Ahmedabad, ,3352,SUCCESS,"[{""locId"": 27744, ""lat"": ""23.003931561746505"", ""lang"": ""72.66862758138586""}, {""locId"": 27745, ""lat"": ""23.003469873945956"", ""lang"": ""72.66849883535315""}, {""locId"": 27746, ""lat"": ""23.003245201771172"", ""lang"": ""72.66941346862723""}, {""locId"": 27747, ""lat"": ""23.00373651736034"", ""lang"": ""72.669552943496""}, {""locId"": 27748, ""lat"": ""23.00393649957542"", ""lang"": ""72.66863026359488""}]","[23.003663930879874, 72.66894461849142]"
2952,Akshar Pavilion,Akshar PHC Realcon,2720000000,Mixed Development,REG,Partnership Firm,Ongoing,"""Akshar Pavilion""New 30 Mtr.Dandia bazar Bhyali Road,before Priya Talkies,Gotri,", ,Vadodara,VADO,Vadodara, ,3404,SUCCESS,"[{""locId"": 23202, ""lat"": ""22.299776074685443"", ""lang"": ""73.12893050165155""}, {""locId"": 23203, ""lat"": ""22.300162708855136"", ""lang"": ""73.13178775165295""}, {""locId"": 23204, ""lat"": ""22.298898376183633"", ""lang"": ""73.1313755499549""}, {""locId"": 23205, ""lat"": ""22.298898376183633"", ""lang"": ""73.13047770733544""}, {""locId"": 23206, ""lat"": ""22.299039431616233"", ""lang"": ""73.12868770836655""}, {""locId"": 23207, ""lat"": ""22.2997917584011"", ""lang"": ""73.1289248690781""}]","[22.299427787654196, 73.13003068133992]"
662,THE OTHERSIDE,SHANTIKRUPA ESTATES PRIVATE LIMITED,3113970000,Residential/Group Housing,REG,Company,Ongoing,Chekhla-VasanjadaSanand Kalol Highway, ,Sanand,AHME,Ahmedabad, ,3925,SUCCESS,"[{""locId"": 5268, ""lat"": ""23.052925036514758"", ""lang"": ""72.38482070313785""}, {""locId"": 5269, ""lat"": ""23.053033629231624"", ""lang"": ""72.38343668328616""}, {""locId"": 5270, ""lat"": ""23.0525597694607"", ""lang"": ""72.38316846238467""}, {""locId"": 5271, ""lat"": ""23.0525597694607"", ""lang"": ""72.38291097031924""}, {""locId"": 5272, ""lat"": ""23.0521846292926"", ""lang"": ""72.38267493592593""}, {""locId"": 5273, ""lat"": ""23.052352455286485"", ""lang"": ""72.38172006951663""}, {""locId"": 5274, ""lat"": ""23.05237219950731"", ""lang"": ""72.38092613564822""}, {""locId"": 5275, ""lat"": ""23.052026675224912"", ""lang"": ""72.38076520310733""}, {""locId"": 5276, ""lat"": ""23.052016803089522"", ""lang"": ""72.38013220177982""}, {""locId"": 5277, ""lat"": ""23.052826315787065"", ""lang"": ""72.38002491341922""}, {""locId"": 5278, ""lat"": ""23.052836187863083"", ""lang"": ""72.38094759332034""}, {""locId"": 5279, ""lat"": ""23.054346606967247"", ""lang"": ""72.381065610517""}, {""locId"": 5280, ""lat"": ""23.054415710703882"", ""lang"": ""72.38033604966495""}, {""locId"": 5281, ""lat"": ""23.05464276558881"", ""lang"": ""72.37948847161624""}, {""locId"": 5282, ""lat"": ""23.055156105656156"", ""lang"": ""72.37962794648502""}, {""locId"": 5283, ""lat"": ""23.055333799838774"", ""lang"": ""72.37807226525638""}, {""locId"": 5284, ""lat"": ""23.056360472745727"", ""lang"": ""72.37810445176456""}, {""locId"": 5285, ""lat"": ""23.056429575448607"", ""lang"": ""72.37912369119022""}, {""locId"": 5286, ""lat"": ""23.057209446350264"", ""lang"": ""72.37924170838687""}, {""locId"": 5287, ""lat"": ""23.05728842036686"", ""lang"": ""72.37825465546939""}, {""locId"": 5288, ""lat"": ""23.057248933364352"", ""lang"": ""72.37815809594485""}, {""locId"": 5289, ""lat"": ""23.059045580250913"", ""lang"": ""72.37948847161624""}, {""locId"": 5290, ""lat"": ""23.06060528722184"", ""lang"": ""72.38065791474673""}, {""locId"": 5291, ""lat"": ""23.06135551957973"", ""lang"": ""72.38079738961551""}, {""locId"": 5292, ""lat"": ""23.06165166278026"", ""lang"": ""72.38183808671329""}, {""locId"": 5293, ""lat"": ""23.06206626216621"", ""lang"": ""72.38262129174564""}, {""locId"": 5294, ""lat"": ""23.062303175527536"", ""lang"": ""72.3844344650397""}, {""locId"": 5295, ""lat"": ""23.06066451624425"", ""lang"": ""72.38465977059695""}, {""locId"": 5296, ""lat"": ""23.06088168910343"", ""lang"": ""72.38582921372745""}, {""locId"": 5297, ""lat"": ""23.061187704810166"", ""lang"": ""72.38693428384158""}, {""locId"": 5298, ""lat"": ""23.060052481755697"", ""lang"": ""72.38713813172672""}, {""locId"": 5299, ""lat"": ""23.05919365447405"", ""lang"": ""72.38741708146426""}, {""locId"": 5300, ""lat"": ""23.058305206691713"", ""lang"": ""72.3869557415137""}, {""locId"": 5301, ""lat"": ""23.057426624784384"", ""lang"": ""72.3863441978583""}, {""locId"": 5302, ""lat"": ""23.05764380286809"", ""lang"": ""72.38577556954715""}, {""locId"": 5303, ""lat"": ""23.057051498178115"", ""lang"": ""72.38541078912112""}, {""locId"": 5304, ""lat"": ""23.056281498184738"", ""lang"": ""72.38571119653079""}, {""locId"": 5305, ""lat"": ""23.055215337076405"", ""lang"": ""72.385389331449""}, {""locId"": 5306, ""lat"": ""23.052895420304043"", ""lang"": ""72.38486361848209""}]","[23.056409031532073, 72.38244275290967]"
2944,Radha Raman Textile Market Phase 2,DMD Developers Pvt. Ltd.,2063430000,Commercial,REG,Company,Ongoing,"RRTM, B/H Bharat Cancer Hospital,SaroliSurat", ,Surat City,SURAT,Surat, ,3943,SUCCESS,"[{""locId"": 23162, ""lat"": ""21.19238533536367"", ""lang"": ""72.88319072906438""}, {""locId"": 23163, ""lat"": ""21.194062901211353"", ""lang"": ""72.88426746907305""}, {""locId"": 23164, ""lat"": ""21.194122920106345"", ""lang"": ""72.88433184208941""}]","[21.19352371889379, 72.88393001340894]"
2230,Cloud 9,CLOUD 9 INFRASPACE LLP,2953170000,Residential/Group Housing,REG,Limited Liability Partnership,Ongoing,"Opp. Shaligram Tower, Near Jhansi ki Rani StatueNehru Nagar Towards shivranjani Road", ,Ahmedabad City,AHME,Ahmedabad, ,3961,SUCCESS,"[{""locId"": 17919, ""lat"": ""23.021391965728736"", ""lang"": ""72.53493979062353""}, {""locId"": 17920, ""lat"": ""23.021391965728736"", ""lang"": ""72.53494515504156""}, {""locId"": 17921, ""lat"": ""23.0214018401082"", ""lang"": ""72.53578736867223""}, {""locId"": 17922, ""lat"": ""23.02171781986896"", ""lang"": ""72.5357820042542""}, {""locId"": 17923, ""lat"": ""23.021668448080142"", ""lang"": ""72.53709092225347""}, {""locId"": 17924, ""lat"": ""23.02059213859147"", ""lang"": ""72.53700509156499""}, {""locId"": 17925, ""lat"": ""23.020587201372187"", ""lang"": ""72.53527238454137""}, {""locId"": 17926, ""lat"": ""23.02136234258604"", ""lang"": ""72.53494515504156""}]","[23.021264215258057, 72.53572098399911]"
37,INTERNATIONAL TEXTILE MARKET,ITM INFRA,3482960000,Commercial,REG,Partnership Firm,Ongoing,"Final Plot No. 38/B, Block No.38, T.P. Scheme No. 61, Next to SMC party Plot, Puna Godadara Road", ,Surat City,SURAT,Surat, ,4101,SUCCESS,"[{""locId"": 251, ""lat"": ""21.17885046523024"", ""lang"": ""72.87154613902567""}, {""locId"": 252, ""lat"": ""21.17885046523024"", ""lang"": ""72.87154613902567""}, {""locId"": 253, ""lat"": ""21.178860286799562"", ""lang"": ""72.87153843904434""}, {""locId"": 254, ""lat"": ""21.17882777321091"", ""lang"": ""72.87160012985169""}, {""locId"": 255, ""lat"": ""21.17940051153399"", ""lang"": ""72.87242893243729""}]","[21.17895790040099, 72.87173195587692]"
2430,CELLESTIAL DREAMS,DRB RAVANI DEVELOPERS,4885210000,Residential/Group Housing,REG,Partnership Firm,Ongoing,"R.S. NO. 140 /p1 to p8 ,O.P.-3,F.P.NO.-3 , Notional Plot -A , T.P. Scheme -5 (Vesu - Bhimrad) Canal Rd, Behind South Gujarat University, New Airport Road, Vesu", ,Surat City,SURAT,Surat, ,4326,SUCCESS,"[{""locId"": 19374, ""lat"": ""21.146005652695365"", ""lang"": ""72.78697602815828""}, {""locId"": 19375, ""lat"": ""21.145075054476667"", ""lang"": ""72.78712623186311""}, {""locId"": 19376, ""lat"": ""21.145280186844378"", ""lang"": ""72.78876774378023""}, {""locId"": 19377, ""lat"": ""21.146320853992403"", ""lang"": ""72.78857462473115""}, {""locId"": 19378, ""lat"": ""21.146360879505938"", ""lang"": ""72.78881065912447""}, {""locId"": 19379, ""lat"": ""21.146801159441033"", ""lang"": ""72.78871946401796""}, {""locId"": 19380, ""lat"": ""21.147071330571478"", ""lang"": ""72.7886550910016""}, {""locId"": 19381, ""lat"": ""21.146996283084672"", ""lang"": ""72.78835468359193""}, {""locId"": 19382, ""lat"": ""21.14697126724728"", ""lang"": ""72.78771631784639""}, {""locId"": 19383, ""lat"": ""21.14697627041509"", ""lang"": ""72.787646580412""}, {""locId"": 19384, ""lat"": ""21.14635087312857"", ""lang"": ""72.78723352022371""}, {""locId"": 19385, ""lat"": ""21.146025665496072"", ""lang"": ""72.78696529932222""}]","[21.146352956408244, 72.78796218700609]"
40,CASA RIVERA,134 INFRA LLP,2940970000,Residential/Group Housing,REG,Limited Liability Partnership,Ongoing,"134 INFRA, Casa RiveraT.P.14, F.P. 134/B, Beside Rajhans Elita, Pal-Hazira Road", ,Surat City,SURAT,Surat, ,4516,SUCCESS,"[{""locId"": 270, ""lat"": ""21.183125541038528"", ""lang"": ""72.78384073825134""}, {""locId"": 271, ""lat"": ""21.183175560487296"", ""lang"": ""72.78387828917755""}, {""locId"": 272, ""lat"": ""21.184020886611815"", ""lang"": ""72.7842484340216""}]","[21.183440662712545, 72.78398915381683]"
651,ISCON COMMERCIAL COMPLEX,ISCON CITY CENTRE LLP,2849170000,Commercial,REG,Limited Liability Partnership,Ongoing,"OMEX MILL COMPOUNDNEW GUJARAT SYNTHETIC NO:3, SARANGPUR", ,Ahmedabad City,AHME,Ahmedabad, ,4578,SUCCESS,"[{""locId"": 5205, ""lat"": ""23.015285293967768"", ""lang"": ""72.60170934160851""}, {""locId"": 5206, ""lat"": ""23.015218638869356"", ""lang"": ""72.60133115013741""}, {""locId"": 5207, ""lat"": ""23.01550253998576"", ""lang"": ""72.60135529001855""}, {""locId"": 5208, ""lat"": ""23.015549445330084"", ""lang"": ""72.60124531944894""}, {""locId"": 5209, ""lat"": ""23.015650662070158"", ""lang"": ""72.60121849735879""}, {""locId"": 5210, ""lat"": ""23.016238211402516"", ""lang"": ""72.60125336607598""}, {""locId"": 5211, ""lat"": ""23.01634683368783"", ""lang"": ""72.60125873049401""}, {""locId"": 5212, ""lat"": ""23.016398676111347"", ""lang"": ""72.60206071098946""}, {""locId"": 5213, ""lat"": ""23.016356708436714"", ""lang"": ""72.60253277977608""}, {""locId"": 5214, ""lat"": ""23.016087621271353"", ""lang"": ""72.60248450001382""}, {""locId"": 5215, ""lat"": ""23.016082683887163"", ""lang"": ""72.60192928274773""}, {""locId"": 5216, ""lat"": ""23.015438353698695"", ""lang"": ""72.6018327232232""}, {""locId"": 5217, ""lat"": ""23.015440822402592"", ""lang"": ""72.60172811707162""}, {""locId"": 5218, ""lat"": ""23.01529270008777"", ""lang"": ""72.60171470602654""}]","[23.015777799372074, 72.60168960821362]"
521,UNITED CITY,RADHE BUILDSPACE LLP,2808600000,Commercial,REG,Partnership Firm,New Project Launch,"T.P.31 GAVIYAR MAGDALLA,F.P.63/1+62/2/2TA- CHORASI,SURAT", ,Chorasi,SURAT,Surat, ,4750,SUCCESS,"[{""locId"": 4321, ""lat"": ""21.136876351863346"", ""lang"": ""72.74889675257612""}, {""locId"": 4322, ""lat"": ""21.13795710582272"", ""lang"": ""72.74810818312574""}, {""locId"": 4323, ""lat"": ""21.137847029391054"", ""lang"": ""72.74789360640455""}, {""locId"": 4324, ""lat"": ""21.137161551590356"", ""lang"": ""72.74797943709302""}, {""locId"": 4325, ""lat"": ""21.13700644303497"", ""lang"": ""72.74777558920789""}, {""locId"": 4326, ""lat"": ""21.136030756464347"", ""lang"": ""72.74783996222425""}, {""locId"": 4327, ""lat"": ""21.13602074938931"", ""lang"": ""72.74785069106031""}, {""locId"": 4328, ""lat"": ""21.136871348354465"", ""lang"": ""72.74889675257612""}]","[21.13697141698882, 72.7481551217835]"
1559,ELYSIUM AVENUE		,D & M INFRA,3048120000,Residential/Group Housing,REG,Partnership Firm,Ongoing,"T.P.S. No. 06( PIPLOD), F.P. No.01,O.P. No.01,R.S.No.77,78/A, Paikee Sub Plot No.BOpp. Ramvatika Party Plot,Rundh Jakatnaka, Piplod, SURAT-DUMAS ROAD", ,Surat City,SURAT,Surat, ,5068,SUCCESS,"[{""locId"": 12818, ""lat"": ""21.15942939970117"", ""lang"": ""72.76621731798991""}, {""locId"": 12819, ""lat"": ""21.158058640681165"", ""lang"": ""72.76641580145701""}, {""locId"": 12820, ""lat"": ""21.158368813541326"", ""lang"": ""72.76762815993175""}, {""locId"": 12821, ""lat"": ""21.15973456695261"", ""lang"": ""72.76751550715312""}, {""locId"": 12822, ""lat"": ""21.159744572425623"", ""lang"": ""72.76749941389903""}, {""locId"": 12823, ""lat"": ""21.159439405194806"", ""lang"": ""72.76627096217021""}]","[21.159129233082783, 72.76692452710017]"
5185,MILLENNIUM TEXTILE MARKET - 4,SHANTI RESIDENCES PRIVATE LIMITED,3812160000,Commercial,REG,Company,New Project Launch,REVENUE SURVEY NO. 68+295MOJE: UDHNA, ,Surat City,SURAT,Surat, ,5319,SUCCESS,"[{""locId"": 38737, ""lat"": ""21.179257962643735"", ""lang"": ""72.84839888071838""}, {""locId"": 38738, ""lat"": ""21.176631849132775"", ""lang"": ""72.84912844157043""}, {""locId"": 38739, ""lat"": ""21.17621166664352"", ""lang"": ""72.84812529539886""}, {""locId"": 38740, ""lat"": ""21.176476781924524"", ""lang"": ""72.8477551505548""}, {""locId"": 38741, ""lat"": ""21.177102051931545"", ""lang"": ""72.84735281920257""}, {""locId"": 38742, ""lat"": ""21.177767336316286"", ""lang"": ""72.84719188666168""}, {""locId"": 38743, ""lat"": ""21.17828255449773"", ""lang"": ""72.84724553084197""}, {""locId"": 38744, ""lat"": ""21.178622697556165"", ""lang"": ""72.84750838732543""}, {""locId"": 38745, ""lat"": ""21.178957837745603"", ""lang"": ""72.84783025240722""}, {""locId"": 38746, ""lat"": ""21.17912290651496"", ""lang"": ""72.84813065981689""}, {""locId"": 38747, ""lat"": ""21.179242956413297"", ""lang"": ""72.84838278746429""}]","[21.17797060012001, 72.84791364472386]"
989,Swati Crimson and Clover,Swatisandhya Procon LLP,2880430000,Mixed Development,REG,Limited Liability Partnership,New Project Launch,FP NO 92 2 R S NO 503A 510 515A 529 530TPS NO 53A, ,Ahmedabad City,AHME,Ahmedabad, ,5386,SUCCESS,"[{""locId"": 8027, ""lat"": ""23.050729863097057"", ""lang"": ""72.48159930139877""}, {""locId"": 8028, ""lat"": ""23.05115436832238"", ""lang"": ""72.4800369146476""}, {""locId"": 8029, ""lat"": ""23.051208665405813"", ""lang"": ""72.48001411587097""}, {""locId"": 8030, ""lat"": ""23.05210707887108"", ""lang"": ""72.48017990918606""}, {""locId"": 8031, ""lat"": ""23.05172604878669"", ""lang"": ""72.48128968493006""}, {""locId"": 8032, ""lat"": ""23.051616589035824"", ""lang"": ""72.48126408630367""}, {""locId"": 8033, ""lat"": ""23.051619360169834"", ""lang"": ""72.48122342966178""}, {""locId"": 8034, ""lat"": ""23.051049890927896"", ""lang"": ""72.48108489591891""}, {""locId"": 8035, ""lat"": ""23.050896611842816"", ""lang"": ""72.48163159599505""}, {""locId"": 8036, ""lat"": ""23.0507337201493"", ""lang"": ""72.48160075059138""}]","[23.051284219660868, 72.48099246845042]"
593,Stratum @ Venus Ground,Venus Infrastructure and Developers Private Limited,3569650000,Commercial,REG,Company,New Project Launch,"Venus Ground, Opp Jhansi Rani Statue, Nehrunagar, Satellite", ,Ahmedabad City,AHME,Ahmedabad, ,5477,SUCCESS,"[{""locId"": 4825, ""lat"": ""23.022367547218174"", ""lang"": ""72.53799419162965""}, {""locId"": 4826, ""lat"": ""23.02249838174064"", ""lang"": ""72.53724853752351""}, {""locId"": 4827, ""lat"": ""23.02132950653592"", ""lang"": ""72.53709833381868""}, {""locId"": 4828, ""lat"": ""23.0212776660079"", ""lang"": ""72.53787885664201""}, {""locId"": 4829, ""lat"": ""23.022363844333647"", ""lang"": ""72.53801096660243""}]","[23.02196738916726, 72.53764617724326]"
3073,RAJHANS ROYALTON,RAJHANS INFRACON INDIA PVT. LTD.,3360130000,Residential/Group Housing,REG,Company,New Project Launch,"New R.S. No. 80,81/1,84/3, Moje Vesu, Taluka Majura, District SuratTP-2 (Vesu-Bharthana-Vesu) FP. No.52+54, Near Rajhans Cosmic, Canal Road, Vesu, Surat", ,Surat City,SURAT,Surat, ,5764,SUCCESS,"[{""locId"": 24018, ""lat"": ""21.149555854161093"", ""lang"": ""72.78745741410353""}, {""locId"": 24019, ""lat"": ""21.149560857241603"", ""lang"": ""72.7874520496855""}, {""locId"": 24020, ""lat"": ""21.148827904145595"", ""lang"": ""72.78750837607481""}, {""locId"": 24021, ""lat"": ""21.14867030624841"", ""lang"": ""72.78663397593596""}, {""locId"": 24022, ""lat"": ""21.148280063114623"", ""lang"": ""72.7866956667433""}, {""locId"": 24023, ""lat"": ""21.14815248340555"", ""lang"": ""72.78589905066588""}, {""locId"": 24024, ""lat"": ""21.1494257740085"", ""lang"": ""72.78568179173567""}, {""locId"": 24025, ""lat"": ""21.14945829405736"", ""lang"": ""72.7860841230879""}, {""locId"": 24026, ""lat"": ""21.149005514273167"", ""lang"": ""72.78615922494032""}, {""locId"": 24027, ""lat"": ""21.14908306229024"", ""lang"": ""72.78681904835798""}, {""locId"": 24028, ""lat"": ""21.149503321805536"", ""lang"": ""72.78677613301375""}, {""locId"": 24029, ""lat"": ""21.149568361862052"", ""lang"": ""72.78746009631254""}]","[21.149090983051142, 72.78671891255476]"
1338,NAVRATNA CORPORATE PARK (NCP),NAVRATNA BUILDSPACE LLP,4374960000,Commercial,REG,Limited Liability Partnership,New Project Launch,AMBLI ROAD OPPOSITE DISHMAN HOUSEJAYANTILAL PARK BRTS, ,Ahmedabad City,AHME,Ahmedabad, ,5857,SUCCESS,"[{""locId"": 11150, ""lat"": ""23.02682287199167"", ""lang"": ""72.48298245421552""}, {""locId"": 11151, ""lat"": ""23.02657602221399"", ""lang"": ""72.48257475844525""}, {""locId"": 11152, ""lat"": ""23.029478946999742"", ""lang"": ""72.48685556403302""}]","[23.02762594706847, 72.48413759223126]"
674,HAPPY BENCHMARK TEXTILE HUB,HAPPY HOME CORPORATION,8324560000,Commercial,REG,Partnership Firm,New Project Launch,"TP-33(DUMBHAL),FP-13, NEXT TO MILLENIUM HOUSENEAR TEXTILE MARKET AREA,BRTS CANAL ROAD,SURAT", ,Surat City,SURAT,Surat, ,6304,SUCCESS,"[{""locId"": 5394, ""lat"": ""21.183766322179604"", ""lang"": ""72.85822323105026""}, {""locId"": 5395, ""lat"": ""21.183766322179604"", ""lang"": ""72.85825541755844""}, {""locId"": 5396, ""lat"": ""21.183736310632302"", ""lang"": ""72.85918882629562""}, {""locId"": 5397, ""lat"": ""21.18234076695442"", ""lang"": ""72.85926929256607""}, {""locId"": 5398, ""lat"": ""21.182310755117758"", ""lang"": ""72.85978964111496""}, {""locId"": 5399, ""lat"": ""21.18156545921937"", ""lang"": ""72.85971453926254""}, {""locId"": 5400, ""lat"": ""21.181490429222805"", ""lang"": ""72.85961261531997""}, {""locId"": 5401, ""lat"": ""21.18142540319499"", ""lang"": ""72.85954287788559""}, {""locId"": 5402, ""lat"": ""21.18136537914393"", ""lang"": ""72.85949996254135""}, {""locId"": 5403, ""lat"": ""21.18131535908278"", ""lang"": ""72.85946777603317""}, {""locId"": 5404, ""lat"": ""21.18121531890968"", ""lang"": ""72.85939803859878""}, {""locId"": 5405, ""lat"": ""21.181145290748248"", ""lang"": ""72.8593658520906""}, {""locId"": 5406, ""lat"": ""21.181055254491948"", ""lang"": ""72.85935512325455""}, {""locId"": 5407, ""lat"": ""21.18098022423648"", ""lang"": ""72.85932293674637""}, {""locId"": 5408, ""lat"": ""21.18084016765777"", ""lang"": ""72.8593122079103""}, {""locId"": 5409, ""lat"": ""21.180665096747795"", ""lang"": ""72.85925856373001""}, {""locId"": 5410, ""lat"": ""21.180399988975267"", ""lang"": ""72.85920491954971""}, {""locId"": 5411, ""lat"": ""21.180344966547814"", ""lang"": ""72.8592210128038""}, {""locId"": 5412, ""lat"": ""21.18023992367492"", ""lang"": ""72.8592210128038""}, {""locId"": 5413, ""lat"": ""21.17994980487643"", ""lang"": ""72.85901716491867""}, {""locId"": 5414, ""lat"": ""21.180064852054283"", ""lang"": ""72.85856655380417""}, {""locId"": 5415, ""lat"": ""21.180299948182846"", ""lang"": ""72.85824468872238""}, {""locId"": 5416, ""lat"": ""21.180498879132134"", ""lang"": ""72.8578530862062""}, {""locId"": 5417, ""lat"": ""21.180974071653957"", ""lang"": ""72.85797110340286""}, {""locId"": 5418, ""lat"": ""21.180924051460416"", ""lang"": ""72.85834124824692""}, {""locId"": 5419, ""lat"": ""21.181959883478388"", ""lang"": ""72.85845926544357""}, {""locId"": 5420, ""lat"": ""21.18195488149314"", ""lang"": ""72.85814812919784""}, {""locId"": 5421, ""lat"": ""21.182258632440387"", ""lang"": ""72.85816958686996""}, {""locId"": 5422, ""lat"": ""21.182578758497126"", ""lang"": ""72.85819640896011""}, {""locId"": 5423, ""lat"": ""21.182908887767177"", ""lang"": ""72.85819104454208""}, {""locId"": 5424, ""lat"": ""21.18311896964613"", ""lang"": ""72.85818568012405""}, {""locId"": 5425, ""lat"": ""21.18347910931556"", ""lang"": ""72.8581588580339""}, {""locId"": 5426, ""lat"": ""21.183589151817337"", ""lang"": ""72.85816422245193""}, {""locId"": 5427, ""lat"": ""21.183654176893523"", ""lang"": ""72.85814276477981""}, {""locId"": 5428, ""lat"": ""21.1837142000154"", ""lang"": ""72.85816958686996""}, {""locId"": 5429, ""lat"": ""21.183749213491918"", ""lang"": ""72.85819640896011""}, {""locId"": 5430, ""lat"": ""21.183774223112902"", ""lang"": ""72.8582125022142""}]","[21.181876227952607, 72.85877330137468]"
